Gender;Weight;Body Shape Index;Waist;Hips;Bust/Chest;Height
Male;60;1;120.08;69.93;120.07;182.82
Male;67;1;89.8;82.34;123.36;153.81
Male;82;3;93.06;89.88;95.13;178.17
Male;77;3;68.78;84.34;118.54;198.12
Male;48;1;114.56;100.79;124.13;158.43
Male;81;0;114.35;67.57;84.84;175.19
Male;48;4;119.57;112.99;81.85;159.42
Male;96;1;108.65;82.03;93.77;192.03
Male;42;2;85.54;91.76;122.76;156.3
Male;78;3;112.48;66.34;104.53;171.01
Male;64;4;93.86;67.6;100.24;194.66
Male;87;3;89.27;79.42;121.67;164.84
Male;92;2;92.96;111.54;82.09;152.24
Male;92;4;109.6;86.42;115.91;192.3
Male;102;1;121.92;94.16;125.71;185.12
Male;89;1;109.97;66.04;95.21;181.21
Male;80;2;79.62;93.77;111.24;174.46
Male;96;4;102.26;86.66;132.08;195.68
Male;77;1;86.62;115.22;83.2;198.12
Male;77;1;118.87;82.16;95.64;193.15
Male;77;3;83.26;93.68;122.15;185.53
Male;70;3;121.92;108.09;111.37;191.91
Male;106;0;99.44;107.94;110.16;191.94
Male;87;2;84.58;87.41;114.22;198.12
Male;44;2;82.22;66.04;94.9;198.12
Male;89;4;81.66;66.04;131.43;192.61
Male;90;4;106.66;104.62;125.14;157.29
Male;59;2;120.67;66.04;127.62;184.85
Male;78;1;119.77;91.72;108.45;198.12
Male;68;4;109.93;97.05;122.49;197.9
Male;78;0;85.5;108.17;119.46;174.26
Male;66;1;121.02;96.53;98.46;177.52
Male;57;0;113.32;66.04;102.29;179.39
Male;88;1;121.92;68.91;102.03;185.15
Male;64;3;103.55;84.91;99.42;181.85
Male;61;0;78.61;112.34;86.81;194.32
Male;88;1;119.85;107.84;121.88;185.25
Male;87;1;98.75;68.65;84.89;183.0
Male;85;0;108.29;73.78;122.03;196.01
Male;85;1;72.35;69.91;85.36;191.06
Male;72;1;109.44;85.2;96.1;190.37
Male;110;1;113.17;107.5;95.13;187.07
Male;78;0;96.75;66.04;125.48;196.01
Male;58;2;106.95;102.65;104.71;182.92
Male;88;1;103.83;104.47;115.39;156.42
Male;66;4;115.51;110.63;112.25;198.12
Male;77;0;117.53;115.73;88.56;198.12
Male;57;3;118.86;71.27;132.08;188.13
Male;50;0;103.55;109.21;76.27;198.12
Male;84;0;107.83;91.09;86.9;187.21
Male;73;0;117.18;108.51;87.42;186.21
Male;92;0;102.13;88.8;100.58;198.12
Male;42;1;99.37;85.7;92.22;189.01
Male;111;4;117.12;104.65;83.01;198.12
Male;66;1;104.25;82.44;108.18;167.57
Male;51;1;119.92;99.32;81.18;173.28
Male;80;4;75.4;78.09;116.0;186.84
Male;63;0;97.99;100.52;93.86;190.66
Male;83;0;106.71;122.27;86.66;147.32
Male;77;2;114.44;107.25;132.08;186.52
Male;75;0;121.92;66.04;102.45;158.24
Male;68;1;105.72;106.07;94.35;189.84
Male;64;0;78.85;93.49;130.9;187.53
Male;79;1;108.5;105.19;76.2;171.24
Male;46;2;112.1;67.72;105.95;152.69
Male;90;2;107.42;94.16;107.24;190.61
Male;74;1;117.02;66.04;106.96;165.46
Male;63;2;115.73;73.12;132.08;154.8
Male;69;1;97.86;113.1;99.19;192.52
Male;93;0;108.3;67.79;93.7;194.4
Male;58;0;103.38;75.76;106.06;187.1
Male;68;4;89.45;104.48;97.76;192.54
Male;46;0;102.19;93.27;76.76;198.12
Male;60;1;117.03;107.14;101.17;187.67
Male;42;4;107.7;97.13;105.68;197.54
Male;47;1;116.52;89.35;115.3;156.75
Male;67;0;106.39;126.48;118.34;187.21
Male;90;4;115.93;116.78;103.72;154.15
Male;70;2;110.12;92.31;105.15;193.98
Male;71;1;98.53;109.81;98.42;198.12
Male;84;1;114.22;94.96;132.08;161.46
Male;46;3;116.94;73.7;112.91;188.4
Male;76;1;109.1;67.22;102.36;195.2
Male;64;4;110.71;117.8;99.0;162.26
Male;86;1;75.72;86.66;132.08;197.06
Male;79;3;104.36;101.84;132.08;185.13
Male;71;4;116.79;106.27;96.12;198.12
Male;64;0;102.76;110.98;103.39;198.12
Male;68;0;66.57;82.88;94.77;192.43
Male;55;0;121.92;115.32;97.02;153.94
Male;97;0;121.46;117.29;112.81;154.04
Male;45;4;82.66;95.72;95.44;191.09
Male;91;1;101.87;84.53;121.84;193.74
Male;68;3;75.76;73.82;105.75;190.51
Male;85;4;111.32;75.83;96.58;182.9
Male;80;2;117.71;80.2;84.64;171.81
Male;71;2;112.53;98.96;124.98;181.85
Male;96;1;99.86;69.63;92.68;176.71
Male;42;4;108.25;107.95;109.62;196.39
Male;74;0;87.3;73.42;77.64;160.63
Male;75;1;119.05;98.46;119.07;189.55
Male;58;3;95.11;91.24;83.67;194.67
Male;70;1;105.26;66.04;126.22;198.12
Male;79;2;121.92;78.94;117.9;169.46
Male;80;4;113.24;78.65;126.89;193.8
Male;57;4;112.45;117.03;100.21;163.83
Male;74;4;119.46;66.04;117.48;185.92
Male;61;0;117.33;70.9;97.62;174.27
Male;73;4;113.2;100.88;97.29;185.33
Male;86;0;121.07;101.63;124.99;198.12
Male;91;4;97.49;98.99;119.43;182.62
Male;53;1;118.34;73.79;115.12;185.44
Male;84;4;80.49;76.39;119.92;192.03
Male;50;2;74.26;66.18;115.61;191.49
Male;85;1;114.24;68.91;127.69;191.82
Male;45;1;106.98;104.78;113.06;165.1
Male;81;2;101.97;66.04;103.13;179.16
Male;51;2;118.52;93.58;116.65;161.29
Male;61;1;103.19;93.7;107.27;198.12
Male;48;1;107.82;74.7;109.61;164.85
Male;82;4;112.48;91.52;111.15;166.17
Male;65;4;89.51;91.73;90.05;162.16
Male;59;4;104.01;114.43;91.15;150.98
Male;70;1;81.88;71.39;110.98;190.88
Male;88;1;111.81;66.04;101.96;190.89
Male;51;3;99.3;87.26;98.49;193.64
Male;97;4;108.17;106.74;99.99;196.03
Male;99;1;110.7;110.59;116.1;195.7
Male;84;3;92.67;73.27;80.87;154.74
Male;87;1;81.09;120.85;111.32;193.27
Male;56;0;100.32;84.35;100.4;189.26
Male;76;0;111.87;82.88;127.75;188.82
Male;77;3;85.73;107.14;111.87;187.35
Male;62;3;101.23;66.04;116.91;188.63
Male;89;0;109.59;116.65;110.12;186.05
Male;75;0;109.4;92.39;125.38;154.47
Male;83;1;70.38;93.11;79.99;187.81
Male;42;4;118.5;125.14;106.11;198.12
Male;67;1;94.9;91.93;121.68;160.86
Male;66;2;75.89;100.16;77.22;187.7
Male;79;1;117.34;85.88;120.83;198.12
Male;73;3;112.57;90.7;84.19;186.63
Male;78;1;89.19;106.79;90.8;188.66
Male;79;0;121.36;125.79;122.95;189.67
Male;103;3;99.52;66.04;123.74;198.12
Male;42;0;86.64;114.41;108.34;195.25
Male;70;0;79.93;77.55;105.11;150.84
Male;71;0;95.66;69.65;112.69;198.12
Male;75;4;98.41;106.69;83.91;157.85
Male;71;3;110.4;114.47;96.59;186.23
Male;93;1;109.74;89.81;114.68;189.51
Male;90;1;87.45;96.55;118.03;147.32
Male;42;0;79.01;93.69;107.81;147.32
Male;64;3;119.57;74.6;122.4;156.82
Male;56;0;118.83;96.78;117.55;192.67
Male;63;4;117.63;78.55;102.71;168.74
Male;77;3;100.55;77.41;129.82;185.37
Male;63;1;111.73;115.03;103.9;190.5
Male;96;1;98.97;109.61;115.7;183.3
Male;42;0;104.22;86.21;101.41;192.76
Male;103;0;121.92;100.5;120.52;182.21
Male;62;1;114.1;86.53;86.78;198.12
Male;72;3;101.99;81.95;113.14;159.55
Male;86;0;89.82;114.01;98.09;160.36
Male;71;2;112.0;66.04;99.97;197.56
Male;46;1;111.32;81.9;79.04;190.49
Male;80;2;121.92;118.16;124.72;192.25
Male;43;0;85.41;121.8;106.81;190.95
Male;55;1;120.44;115.8;105.75;155.98
Male;54;2;114.26;66.04;117.86;177.68
Male;63;0;88.0;86.36;121.74;190.29
Male;79;3;109.41;95.35;124.3;181.06
Male;49;1;106.21;94.5;126.99;196.83
Male;62;1;117.17;88.01;101.89;189.36
Male;64;1;111.59;97.73;110.33;189.98
Male;71;1;111.33;77.24;120.39;191.87
Male;73;0;71.44;66.04;122.15;182.69
Male;65;0;114.98;80.13;81.37;193.16
Male;78;1;107.55;87.23;102.15;186.81
Male;75;4;93.72;121.05;95.95;191.98
Male;76;1;117.42;84.03;107.31;187.88
Male;70;1;84.81;66.04;103.77;198.12
Male;45;0;96.75;78.4;119.71;183.69
Male;54;0;121.92;76.39;104.71;176.81
Male;52;3;105.81;95.35;93.06;186.6
Male;71;0;95.99;68.22;125.77;190.56
Male;104;0;90.51;77.48;98.64;197.81
Male;65;2;98.82;81.71;107.09;159.81
Male;85;0;75.48;67.24;115.19;198.12
Male;81;0;84.03;66.04;114.42;176.88
Male;69;1;106.82;111.18;96.19;194.37
Male;81;2;86.09;89.4;124.43;162.77
Male;73;1;117.12;66.04;118.52;168.84
Male;67;1;87.44;107.56;94.16;171.33
Male;76;3;108.0;103.51;111.05;187.77
Male;60;0;100.69;111.79;99.11;154.39
Male;43;1;90.79;104.72;88.82;196.71
Male;95;1;102.37;117.63;93.45;185.69
Male;79;0;91.46;66.04;119.84;190.27
Male;58;1;119.46;111.86;105.53;197.12
Male;66;3;109.26;102.16;93.57;164.55
Male;68;0;100.48;70.42;82.06;182.33
Male;80;3;100.11;92.19;87.09;197.86
Male;69;1;68.97;71.75;117.98;184.04
Male;62;1;117.65;89.6;127.26;193.89
Male;48;1;87.13;73.98;91.8;187.03
Male;71;3;118.44;95.83;93.72;154.29
Male;86;3;109.32;97.24;121.47;183.85
Male;45;3;90.06;100.56;100.07;180.72
Male;85;0;81.22;80.63;122.95;172.57
Male;75;1;92.74;87.3;98.17;185.21
Male;81;3;108.03;125.59;77.14;187.82
Male;72;4;116.57;66.04;90.59;192.87
Male;57;1;72.88;92.63;111.75;188.23
Male;86;3;95.64;66.92;130.12;170.84
Male;80;4;103.3;108.52;126.16;190.19
Male;82;0;85.09;96.59;92.13;174.11
Male;75;2;117.33;107.47;120.65;167.93
Male;82;1;71.9;87.93;110.51;198.12
Male;62;1;102.02;120.42;94.48;182.11
Male;61;0;119.45;88.6;100.28;173.04
Male;48;2;91.17;101.39;101.9;192.49
Male;52;4;80.32;78.65;80.12;152.25
Male;52;0;105.61;70.02;127.05;185.0
Male;72;1;85.36;68.2;79.04;179.53
Male;57;0;98.86;78.1;86.22;174.63
Male;80;1;92.95;83.27;110.11;194.84
Male;77;0;111.22;106.4;76.2;198.12
Male;79;1;79.34;106.4;106.68;154.5
Male;45;1;76.14;96.14;94.84;198.12
Male;82;0;115.5;66.04;110.52;190.45
Male;67;4;103.86;76.0;91.13;196.4
Male;82;0;91.29;68.99;105.02;198.12
Male;80;0;113.98;99.93;119.87;195.46
Male;65;0;83.92;66.04;105.35;190.99
Male;69;3;79.16;92.02;128.48;194.56
Male;52;1;119.47;103.12;124.22;150.06
Male;79;1;116.91;71.84;121.31;193.85
Male;51;4;73.51;103.74;80.0;188.43
Male;83;0;78.64;112.35;80.69;152.21
Male;62;0;112.28;108.82;90.84;182.03
Male;85;4;101.7;108.66;114.1;156.65
Male;75;1;103.13;75.19;94.47;192.74
Male;80;4;112.45;82.59;86.77;183.12
Male;76;0;117.95;80.05;104.53;191.38
Male;74;3;107.3;85.32;121.8;198.12
Male;67;0;121.92;124.32;115.24;190.55
Male;80;4;86.17;70.94;101.97;169.06
Male;80;0;106.06;71.97;96.49;188.86
Male;46;0;103.9;77.51;102.72;198.12
Male;53;0;99.54;71.45;103.34;191.69
Male;95;0;101.61;74.16;105.94;191.75
Male;46;0;120.42;79.45;100.92;147.32
Male;68;0;97.26;107.46;97.17;193.6
Male;111;0;99.26;89.32;113.25;153.31
Male;51;3;92.23;83.69;119.12;192.26
Male;68;3;121.76;94.44;116.41;181.81
Male;72;2;120.93;85.97;92.15;153.89
Male;76;0;112.48;98.91;105.47;198.12
Male;76;2;94.6;118.49;89.27;178.81
Male;81;3;104.37;118.16;128.94;197.46
Male;56;1;73.64;110.21;120.72;197.77
Male;95;0;99.94;87.72;124.06;193.26
Male;44;0;110.48;116.57;117.29;156.72
Male;83;0;90.58;120.89;81.27;153.62
Male;69;1;100.5;123.32;104.49;184.61
Male;82;1;96.97;102.58;113.19;198.12
Male;58;1;83.7;109.43;113.83;162.06
Male;69;3;117.51;90.47;101.23;175.66
Male;58;1;88.73;92.57;121.01;195.32
Male;57;2;87.52;118.72;98.1;188.76
Male;86;3;102.2;93.08;120.3;192.19
Male;66;1;102.75;87.62;107.04;158.51
Male;97;2;120.95;111.62;76.2;168.78
Male;45;4;85.97;72.02;113.06;191.68
Male;75;0;112.94;101.75;104.38;194.53
Male;55;4;121.92;71.97;91.21;168.69
Male;72;1;113.92;85.35;103.08;194.77
Male;93;4;94.42;70.4;132.08;197.74
Male;80;4;69.62;93.62;102.97;155.78
Male;77;0;81.18;67.4;126.12;198.12
Male;86;4;98.41;116.42;116.65;192.19
Male;89;4;121.92;112.6;94.01;189.23
Male;70;3;89.96;68.76;93.43;172.14
Male;82;4;97.28;111.85;122.88;152.93
Male;80;1;121.92;114.58;120.62;196.76
Male;81;0;115.66;100.61;120.34;177.12
Male;75;1;107.11;103.79;123.78;170.58
Male;72;3;100.59;73.32;131.85;179.53
Male;86;0;118.39;69.09;97.09;157.97
Male;89;0;118.18;121.22;131.24;186.25
Male;74;2;118.48;97.36;120.43;188.97
Male;73;2;73.37;68.65;92.26;198.12
Male;84;1;121.92;91.53;121.64;180.23
Male;67;2;77.52;69.86;78.79;153.45
Male;73;0;94.32;76.51;105.99;187.72
Male;88;0;101.76;80.53;93.94;198.12
Male;69;0;110.08;106.67;124.21;188.56
Male;51;4;106.8;96.89;98.42;183.87
Male;63;3;103.09;66.04;97.23;192.24
Male;78;1;105.1;86.94;117.47;189.72
Male;96;0;112.57;74.44;115.63;197.93
Male;46;4;66.04;66.04;121.36;190.13
Male;88;0;99.86;117.81;92.19;180.55
Male;67;1;104.62;86.17;104.28;189.73
Male;70;1;106.49;73.66;131.67;167.74
Male;71;1;121.92;106.45;94.31;188.88
Male;67;1;120.81;84.44;119.75;188.13
Male;42;1;88.49;89.5;109.78;197.63
Male;66;2;66.04;98.2;97.14;198.12
Male;77;4;79.69;101.41;113.04;198.12
Male;78;4;111.55;69.65;120.94;185.26
Male;77;0;104.79;66.04;109.86;198.12
Male;80;4;105.61;101.36;106.24;169.43
Male;67;4;96.8;99.76;104.53;162.52
Male;65;0;108.48;79.23;115.17;187.45
Male;75;4;109.57;92.68;99.87;198.12
Male;79;1;104.85;108.3;101.69;191.46
Male;80;0;121.92;114.62;87.46;188.42
Male;83;4;96.75;115.05;97.94;194.48
Male;75;3;119.3;94.74;86.63;195.71
Male;64;0;113.48;94.55;131.03;161.38
Male;88;4;109.22;98.93;99.36;198.12
Male;67;1;89.29;68.08;120.22;196.55
Male;69;2;88.3;102.33;104.19;181.88
Male;46;2;73.97;66.04;104.01;188.62
Male;83;1;121.92;74.07;100.96;197.41
Male;93;1;76.92;84.01;107.42;198.12
Male;88;1;102.61;77.27;104.45;159.25
Male;80;0;110.92;113.93;109.01;189.49
Male;62;4;113.16;81.43;114.04;195.73
Male;49;1;121.92;113.63;105.76;156.12
Male;42;1;117.31;90.43;116.7;160.43
Male;112;1;121.92;86.67;131.08;198.12
Male;65;1;88.61;75.22;83.85;193.71
Male;91;0;106.71;66.04;106.64;189.72
Male;91;1;83.77;78.08;111.47;179.93
Male;85;3;100.21;86.89;121.45;191.38
Male;93;0;108.9;68.91;105.38;184.68
Male;84;3;97.08;117.48;103.68;193.13
Male;61;0;118.82;120.23;108.04;168.5
Male;72;0;73.75;81.77;110.85;186.96
Male;90;1;85.74;84.11;115.04;161.61
Male;71;3;121.14;66.04;106.38;166.01
Male;70;1;66.79;70.41;101.31;151.68
Male;61;3;107.24;117.76;83.19;193.42
Male;56;0;110.55;108.51;96.44;187.26
Male;68;4;103.38;96.91;97.53;193.86
Male;74;0;95.09;84.12;121.39;198.12
Male;66;0;101.02;111.55;112.74;186.45
Male;86;3;86.19;66.04;91.52;190.28
Male;73;2;83.05;95.76;101.86;184.95
Male;71;1;99.42;83.57;120.12;195.03
Male;96;4;121.9;78.32;107.84;182.66
Male;66;0;121.92;116.35;98.57;193.66
Male;45;0;77.75;104.33;114.38;170.95
Male;64;0;103.08;120.06;104.4;182.2
Male;67;0;113.16;66.04;104.11;151.54
Male;57;2;121.86;86.76;110.57;198.12
Male;57;1;101.83;114.4;103.48;154.4
Male;68;1;118.94;108.62;116.98;198.12
Male;79;1;102.08;69.91;123.43;195.86
Male;89;1;108.48;82.89;113.34;195.2
Male;77;1;110.29;90.78;128.34;165.88
Male;54;1;121.78;114.91;121.93;191.81
Male;90;3;95.73;95.09;113.76;194.73
Male;70;1;76.11;92.92;128.05;176.56
Male;93;1;73.43;66.04;122.08;198.12
Male;66;3;110.61;81.12;103.18;181.86
Male;82;4;120.89;80.46;115.16;186.18
Male;79;3;93.6;69.65;131.28;174.73
Male;89;4;83.58;102.48;113.56;159.04
Male;95;4;101.28;75.17;105.92;190.23
Male;79;1;116.63;66.04;131.45;192.04
Male;81;0;92.49;90.37;111.68;172.02
Male;90;2;110.39;66.04;103.94;183.67
Male;68;4;121.92;93.44;92.96;175.45
Male;47;0;84.29;66.04;76.44;176.13
Male;70;1;106.42;90.08;115.48;158.96
Male;76;0;104.62;101.82;118.76;194.84
Male;91;4;119.66;84.75;102.58;162.76
Male;84;0;103.19;91.43;93.03;197.49
Male;67;1;70.63;100.98;77.77;181.31
Male;76;0;82.1;104.33;114.81;188.54
Male;70;0;107.37;123.35;103.75;173.84
Male;109;0;78.63;71.7;105.96;194.75
Male;71;4;74.42;100.61;119.93;174.25
Male;74;1;80.31;66.04;99.27;193.93
Male;53;0;121.92;105.23;107.21;158.69
Male;73;1;110.04;66.91;109.77;172.28
Male;71;3;115.65;66.04;86.82;191.55
Male;43;0;73.89;99.72;116.21;175.2
Male;76;4;111.15;107.97;91.96;180.53
Male;81;0;121.92;77.04;91.93;159.45
Male;70;4;83.57;86.86;98.29;191.78
Male;66;3;91.56;106.15;127.75;194.37
Male;79;3;76.76;97.41;113.69;150.73
Male;86;0;88.53;100.39;98.03;158.49
Male;73;4;109.49;120.87;106.93;187.38
Male;90;3;91.49;101.33;116.14;196.94
Male;42;0;113.55;83.04;123.9;196.1
Male;79;3;96.11;88.47;118.91;191.26
Male;83;4;121.92;104.15;110.84;187.76
Male;68;3;121.92;85.36;92.64;181.16
Male;64;1;90.22;66.04;125.47;197.15
Male;74;1;83.86;111.66;106.27;191.18
Male;76;1;104.49;91.61;108.32;198.12
Male;75;4;74.75;72.61;106.79;187.73
Male;79;1;106.68;85.73;132.08;158.88
Male;67;3;112.55;66.9;112.78;175.81
Male;71;0;92.26;100.94;114.52;192.19
Male;83;4;93.83;100.54;105.85;192.89
Male;63;1;114.41;117.52;125.34;184.07
Male;71;0;121.92;104.88;89.76;196.84
Male;54;1;101.47;78.13;100.1;198.12
Male;82;3;114.32;68.49;111.68;193.38
Male;73;4;95.68;66.04;120.52;179.77
Male;81;0;99.91;92.05;103.37;160.68
Male;45;1;118.47;108.2;94.24;148.07
Male;61;0;117.29;91.44;118.24;153.13
Male;66;4;118.14;113.41;96.73;191.98
Male;44;1;88.32;77.63;105.92;180.19
Male;83;4;113.87;101.65;121.13;168.32
Male;70;0;96.07;117.97;107.04;188.7
Male;61;3;83.31;73.44;95.41;154.29
Male;70;1;114.35;104.19;95.17;188.63
Male;53;1;116.69;66.04;104.71;196.93
Male;85;1;91.48;94.24;76.2;153.76
Male;52;1;77.0;95.29;103.83;198.12
Male;66;0;110.71;98.76;107.27;198.12
Male;97;3;69.96;108.27;106.43;183.49
Male;107;1;69.67;107.99;106.78;198.12
Male;67;1;121.92;96.42;107.75;196.54
Male;107;2;112.61;66.04;122.97;182.09
Male;72;0;102.46;96.86;106.3;164.81
Male;71;1;115.16;66.04;122.03;193.05
Male;81;0;99.39;79.15;105.64;198.12
Male;71;3;109.42;102.04;84.92;190.13
Male;62;4;100.12;125.36;100.9;181.54
Male;42;1;90.45;66.04;109.52;165.31
Male;70;4;82.1;79.11;106.47;183.63
Male;84;3;114.39;121.71;103.4;188.31
Male;65;1;107.76;67.51;83.56;162.44
Male;82;1;117.39;109.88;82.34;196.38
Male;64;0;99.97;91.25;97.63;193.58
Male;69;4;74.66;90.05;89.35;159.52
Male;80;1;74.08;100.37;91.14;198.12
Male;62;1;120.32;88.6;126.79;163.7
Male;55;0;121.92;81.58;129.58;186.28
Male;61;1;97.11;93.36;122.15;190.26
Male;87;0;78.28;111.84;81.12;187.11
Male;102;3;101.79;91.89;124.74;195.46
Male;68;0;93.71;106.77;98.66;187.4
Male;66;2;113.34;87.04;101.94;154.54
Male;67;3;116.1;117.69;99.83;190.07
Male;70;2;94.04;120.37;115.43;150.92
Male;59;4;109.28;105.06;95.77;198.12
Male;63;1;121.92;116.62;107.52;156.56
Male;83;1;103.71;85.14;117.63;175.25
Male;76;1;83.82;66.04;122.22;187.69
Male;67;0;105.84;119.31;110.33;198.12
Male;100;3;87.1;120.03;84.29;185.48
Male;71;3;115.81;85.62;100.42;166.64
Male;76;4;74.22;92.67;106.67;188.71
Male;85;1;119.35;113.68;93.74;194.24
Male;89;2;87.82;98.14;95.37;198.12
Male;60;0;80.0;88.22;109.65;198.12
Male;77;4;101.82;126.81;116.84;183.0
Male;66;3;98.39;103.17;109.42;148.42
Male;83;0;83.85;91.61;102.24;198.12
Male;83;1;85.56;110.89;85.01;191.62
Male;54;1;100.84;79.55;92.06;193.48
Male;74;0;90.83;67.58;77.47;198.12
Male;67;1;110.2;107.21;119.28;158.59
Male;66;1;113.13;95.75;131.21;147.32
Male;42;1;66.04;66.04;132.08;191.85
Male;86;4;81.09;110.58;101.75;192.83
Male;71;2;109.77;81.35;130.44;198.12
Male;42;2;100.48;71.12;100.4;198.12
Male;101;0;97.64;86.9;103.61;193.84
Male;67;1;104.69;67.67;101.33;185.22
Male;91;0;112.79;86.29;115.13;184.14
Male;61;1;115.61;117.52;110.35;186.71
Male;70;4;114.92;75.65;118.17;179.53
Male;97;1;111.3;86.32;93.65;166.84
Male;98;2;115.08;73.18;85.93;154.33
Male;63;1;102.58;97.16;103.52;188.6
Male;90;4;117.71;93.82;117.36;190.69
Male;64;0;84.55;118.81;94.85;157.44
Male;72;1;80.61;75.11;106.52;189.19
Male;94;1;104.44;74.21;125.13;190.53
Male;60;0;79.91;116.99;109.54;173.29
Male;88;4;114.79;114.3;114.12;152.71
Male;107;0;113.07;97.15;81.43;180.55
Male;44;1;82.88;66.04;76.88;197.1
Male;77;1;121.72;98.32;102.0;179.74
Male;83;0;121.92;95.93;116.16;157.94
Male;42;2;88.31;93.99;107.13;168.65
Male;73;1;111.9;105.98;107.77;170.88
Male;95;0;108.16;71.87;103.21;192.82
Male;60;0;114.91;77.5;105.96;170.72
Male;69;4;112.55;117.75;108.68;198.12
Male;67;1;110.72;100.11;112.91;173.75
Male;87;2;118.92;81.41;121.35;184.67
Male;87;1;109.02;66.04;122.43;158.39
Male;73;2;90.02;79.22;116.75;147.32
Male;83;1;118.69;84.36;88.82;163.64
Male;66;0;84.2;68.5;91.16;197.98
Male;42;0;74.71;78.98;93.05;190.08
Male;66;0;108.21;120.36;113.04;189.27
Male;90;3;99.78;66.04;114.89;158.64
Male;59;3;112.11;66.04;104.67;191.71
Male;48;0;104.99;70.55;81.27;167.12
Male;52;0;81.53;66.55;79.08;185.6
Male;53;0;120.99;66.04;99.7;198.12
Male;66;0;86.47;78.28;80.59;174.44
Male;73;3;109.15;74.36;95.06;174.73
Male;51;2;109.5;71.36;111.22;187.49
Male;42;2;91.2;107.14;101.02;165.5
Male;46;0;98.52;71.09;78.73;194.41
Male;83;0;71.87;114.76;102.19;167.22
Male;91;0;69.09;66.04;114.65;198.12
Male;76;4;89.42;69.36;131.53;178.84
Male;79;1;85.74;75.28;87.05;191.84
Male;83;3;101.78;102.52;89.2;157.08
Male;70;0;78.45;100.92;103.02;189.82
Male;42;4;97.46;121.42;125.63;185.53
Male;76;1;120.06;120.0;104.7;194.91
Male;63;0;120.7;98.13;95.33;188.03
Male;47;4;121.92;66.04;86.48;147.32
Male;84;4;121.37;69.39;117.89;184.06
Male;70;4;121.92;66.04;104.12;160.29
Male;87;4;101.93;118.01;82.3;175.73
Male;64;1;121.92;66.04;117.3;169.9
Male;60;0;80.64;74.78;100.41;154.74
Male;86;3;78.39;77.34;115.23;182.95
Male;62;0;99.24;93.48;106.35;178.7
Male;54;1;93.86;117.47;77.22;196.52
Male;61;4;116.5;81.26;111.48;154.42
Male;50;4;82.97;66.04;85.78;156.74
Male;73;3;96.45;70.97;99.13;196.43
Male;72;4;105.3;67.51;122.81;198.12
Male;75;3;121.92;73.08;78.91;189.26
Male;71;1;115.74;93.32;111.28;177.37
Male;52;4;121.92;68.83;77.9;191.13
Male;90;4;103.32;117.77;109.92;191.69
Male;66;1;104.76;76.12;76.2;170.87
Male;62;3;81.14;92.87;99.68;164.31
Male;82;0;73.2;70.75;111.21;191.65
Male;84;2;121.92;110.56;120.64;193.5
Male;69;4;100.85;66.04;123.25;198.12
Male;50;1;110.36;85.09;113.83;186.88
Male;85;2;80.26;96.22;84.37;194.51
Male;88;3;83.55;110.26;127.28;185.64
Male;72;0;98.55;93.03;109.17;163.23
Male;83;0;88.66;78.83;121.34;191.35
Male;77;3;119.35;96.12;119.41;195.57
Male;77;2;101.62;97.16;120.33;164.94
Male;87;1;96.57;75.22;116.51;155.18
Male;69;0;83.44;68.96;99.14;179.87
Male;93;4;76.23;98.84;128.0;181.44
Male;71;0;121.92;95.66;94.99;198.12
Male;82;4;118.84;68.12;110.93;196.25
Male;70;0;118.67;82.31;76.2;194.32
Male;42;1;109.11;87.99;107.35;194.0
Male;83;0;76.24;88.57;110.49;179.06
Male;50;0;101.03;77.61;78.23;197.63
Male;88;0;80.33;98.9;123.6;184.99
Male;71;4;102.04;75.59;83.92;196.56
Male;77;0;105.36;81.19;98.44;159.8
Male;82;4;112.0;97.35;89.53;192.52
Male;66;2;92.25;80.19;131.88;158.35
Male;92;0;114.33;110.38;114.32;195.62
Male;42;3;105.99;118.38;98.11;192.3
Male;94;4;110.93;89.81;110.04;155.25
Male;42;1;89.48;77.25;104.95;168.97
Male;83;3;86.39;97.62;122.95;173.13
Male;60;1;121.92;66.1;119.42;195.27
Male;85;2;110.31;119.21;86.67;196.45
Male;50;3;121.92;110.73;116.75;189.21
Male;56;4;104.66;115.65;80.56;170.63
Male;50;3;86.55;94.36;95.3;155.37
Male;50;4;112.16;113.79;104.37;198.12
Male;77;0;98.77;116.25;105.67;161.48
Male;75;3;108.09;90.63;79.27;173.02
Male;70;1;97.91;77.99;103.24;198.12
Male;89;4;72.21;78.03;131.87;195.68
Male;51;4;117.38;117.88;98.23;183.02
Male;87;4;92.74;107.76;109.34;158.46
Male;45;0;68.06;66.04;106.47;157.36
Male;42;4;94.16;66.04;76.2;174.95
Male;88;2;79.5;66.04;97.89;182.4
Male;65;1;76.97;66.04;117.85;198.12
Male;74;3;97.49;96.54;99.18;198.12
Male;70;0;113.26;71.29;131.14;154.06
Male;81;0;83.76;78.13;88.8;170.95
Male;72;3;104.41;93.02;103.2;189.13
Male;88;4;111.41;69.83;100.66;188.7
Male;51;0;108.54;104.19;77.77;191.7
Male;73;2;102.89;110.06;132.08;188.91
Male;45;1;87.24;95.28;115.48;197.55
Male;95;0;101.18;117.81;90.62;165.01
Male;42;0;79.15;73.33;116.18;191.46
Male;81;4;92.13;116.46;114.3;154.75
Male;86;3;81.89;93.79;94.56;190.18
Male;57;1;101.96;108.02;112.08;168.21
Male;81;1;83.09;82.37;91.41;193.99
